RawTimestamp,LocalTime,HR_Original,HR_Buffered,PPG,GSR,Temperature
1743293613565,20:13:33.565,-1,-1,1224.17582417582,1.34909534909535,34.9118534252048
1743293613584,20:13:33.584,-1,-1,1202.9304029304,1.34909534909535,34.9118534252048
1743293613604,20:13:33.604,-1,-1,1200.7326007326,1.34865134865135,34.9118534252048
1743293613623,20:13:33.623,-1,-1,1222.71062271062,1.34820734820735,34.9118534252048
1743293613643,20:13:33.643,-1,-1,1278.38827838828,1.34820734820735,34.9118534252048
1743293613662,20:13:33.662,-1,-1,1397.8021978022,1.34776334776335,34.9118534252048
1743293613682,20:13:33.682,-1,-1,1553.84615384615,1.34776334776335,34.9118534252048
1743293613701,20:13:33.701,-1,-1,1686.44688644689,1.34731934731935,34.9118534252048
1743293613721,20:13:33.721,-1,-1,1787.54578754579,1.34687534687535,34.9118534252048
1743293613740,20:13:33.740,-1,-1,1860.80586080586,1.34687534687535,34.9118534252048
1743293613760,20:13:33.760,-1,-1,1890.84249084249,1.34687534687535,34.9118534252048
1743293613779,20:13:33.779,-1,-1,1906.22710622711,1.34598734598735,34.9118534252048
1743293613799,20:13:33.799,-1,-1,1908.42490842491,1.34598734598735,34.9118534252048
1743293613818,20:13:33.818,-1,-1,1906.95970695971,1.34554334554335,34.9118534252048
1743293613838,20:13:33.838,-1,-1,1883.51648351648,1.34509934509935,34.9118534252048
1743293613857,20:13:33.857,-1,-1,1848.35164835165,1.34554334554335,34.9118534252048
1743293613877,20:13:33.877,-1,-1,1795.6043956044,1.34554334554335,34.9118534252048
1743293613896,20:13:33.896,-1,-1,1734.06593406593,1.34465534465534,34.93686140317
1743293613916,20:13:33.916,-1,-1,1683.51648351648,1.34465534465534,34.93686140317
1743293613935,20:13:33.935,-1,-1,1648.35164835165,1.34421134421134,34.93686140317
1743293613955,20:13:33.955,-1,-1,1608.05860805861,1.34421134421134,34.93686140317
1743293613974,20:13:33.974,-1,-1,1564.10256410256,1.34376734376734,34.93686140317
1743293613994,20:13:33.994,-1,-1,1542.85714285714,1.34376734376734,34.93686140317
1743293614013,20:13:34.013,-1,-1,1532.60073260073,1.34332334332334,34.93686140317
1743293614033,20:13:34.033,-1,-1,1510.62271062271,1.34332334332334,34.93686140317
1743293614052,20:13:34.052,-1,-1,1485.71428571429,1.34287934287934,34.93686140317
1743293614072,20:13:34.072,-1,-1,1465.93406593407,1.34243534243534,34.93686140317
1743293614091,20:13:34.091,-1,-1,1435.16483516484,1.34199134199134,34.93686140317
1743293614111,20:13:34.111,-1,-1,1406.59340659341,1.34110334110334,34.93686140317
1743293614130,20:13:34.130,-1,-1,1383.88278388278,1.34154734154734,34.93686140317
1743293614150,20:13:34.150,-1,-1,1360.43956043956,1.34110334110334,34.93686140317
1743293614169,20:13:34.169,-1,-1,1341.39194139194,1.34110334110334,34.93686140317
1743293614189,20:13:34.189,-1,-1,1322.34432234432,1.34110334110334,34.93686140317
1743293614208,20:13:34.208,-1,-1,1304.7619047619,1.34065934065934,34.93686140317
1743293614228,20:13:34.228,-1,-1,1287.17948717949,1.34065934065934,34.93686140317
1743293614247,20:13:34.247,-1,-1,1268.13186813187,1.34065934065934,34.93686140317
1743293614267,20:13:34.267,-1,-1,1254.21245421245,1.34065934065934,34.93686140317
1743293614286,20:13:34.286,-1,-1,1237.36263736264,1.33977133977134,34.93686140317
1743293614306,20:13:34.306,-1,-1,1232.96703296703,1.33932733932734,34.93686140317
1743293614325,20:13:34.325,-1,-1,1222.71062271062,1.33932733932734,34.93686140317
1743293614345,20:13:34.345,-1,-1,1200,1.33932733932734,34.93686140317
1743293614364,20:13:34.364,-1,-1,1184.61538461538,1.33888333888334,34.93686140317
1743293614384,20:13:34.384,-1,-1,1186.08058608059,1.33799533799534,34.93686140317
1743293614403,20:13:34.403,-1,-1,1178.02197802198,1.33799533799534,34.93686140317
1743293614423,20:13:34.423,67,-1,1175.09157509158,1.33755133755134,34.93686140317
1743293614442,20:13:34.442,67,-1,1182.41758241758,1.33710733710734,34.93686140317
1743293614462,20:13:34.462,67,-1,1174.35897435897,1.33710733710734,34.93686140317
1743293614481,20:13:34.481,67,-1,1164.83516483516,1.33666333666334,34.93686140317
1743293614501,20:13:34.501,67,-1,1183.88278388278,1.33621933621934,34.93686140317
1743293614520,20:13:34.520,67,-1,1247.61904761905,1.33621933621934,34.93686140317
1743293614540,20:13:34.540,67,-1,1358.97435897436,1.33621933621934,34.93686140317
